"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse","test_R2_sd","train_R2_sd","oob_R2_sd","test_rmse_sd","train_rmse_sd","oob_rmse_sd","test_nrmse_sd","train_nrmse_sd","oob_nrmse_sd"
"1",0.556897783040779,0.742942333914825,0.522752362537196,0.076601462998362,0.0631053596342317,0.0785754368155144,0.39501873192612,0.321760826359317,0.400700998290397,0.121259448175714,0.0226624638918476,0.0244616522507862,0.0170861721124292,0.00211851257133619,0.00273161899541923,0.0987983280786201,0.0113284701912934,0.0165820781149921
"2",0.533734042269915,0.720135814427553,0.451492597834771,0.0757881126481965,0.0639602829332968,0.0800363889988255,0.375921463550909,0.317168350228949,0.396896366397439,0.132059192023652,0.0233691303405038,0.0369689246055678,0.0141623457078933,0.00211479535176421,0.00281578924358697,0.0608108672607695,0.00658997421512345,0.0100051793320374
"3",0.517645096449604,0.704151222351005,0.453616172107219,0.0801854781677282,0.0672587605827582,0.0832997606090957,0.348870266697017,0.294897095096225,0.365248998916661,0.159899987525678,0.0234525707231556,0.0371981281436085,0.018729370758198,0.00379858792733826,0.00434159569414723,0.0631088235743212,0.0132832099111332,0.0150415484585528
"4",0.536338199061169,0.693693341697609,0.398584754416024,0.0831996296295694,0.0729504264279068,0.0919558529051075,0.359245185598367,0.315324503737617,0.397489303162011,0.215748761220313,0.0229033374367712,0.0436968305897063,0.0281061145554375,0.00544129894277173,0.00650839387527595,0.11822618264891,0.0213678147871472,0.0255363425602103
"5",0.443606026634965,0.620386156052674,0.293386168229853,0.10161222971569,0.089255015987315,0.110596644465365,0.436321516406639,0.382809941279194,0.474371026620748,0.195797884090443,0.011007402542371,0.0249639372424823,0.0320642734137196,0.00566078755203429,0.00673363390450551,0.132657198025465,0.0224095554131496,0.0271685906777518
"6",0.40286374025743,0.676704882814934,0.339158091634914,0.123181378785394,0.0994420946868338,0.125262171320252,0.45756083091279,0.367446467135721,0.462854307928139,0.146605599917822,0.029834791488314,0.0462123763369462,0.0247899926276347,0.00231277300292339,0.00332056685397922,0.0951827291433967,0.0152512748783106,0.0201384204929671
"7",0.290686497124996,0.578249641187566,0.200078527205873,0.135419170826304,0.109677091481202,0.135413943202879,0.519765348710924,0.418382315006105,0.516533534808192,0.236492709238125,0.0426551791000028,0.0679925161358949,0.00907194543932417,0.00204003363997772,0.0018776021325126,0.0599835682790349,0.0156326886632867,0.0172103625226862
"8",0.429306929122316,0.681928735902724,0.368198996038618,0.119080055928907,0.0969234714396863,0.121615669388321,0.646251451415955,0.523139862735285,0.656395173181211,0.172971958257474,0.027319571601661,0.0503008287668962,0.0270303173220195,0.00249047042614265,0.00294396263567698,0.16141874782306,0.0181210318928686,0.0212964605634185
"9",0.424197602266587,0.643443985243,0.347554367013879,0.139988726712065,0.116125837260911,0.142707427980664,0.518900946806674,0.429127350773204,0.527389126610575,0.214585820550541,0.0301142482369329,0.0648798261398397,0.0203724329316232,0.00272053373489917,0.00386599012918513,0.0780042784707886,0.00951107086178474,0.0152440280249543
"10",0.424974590988439,0.657566456744905,0.349229226182053,0.0958388011742405,0.0797682968855667,0.0986864334687594,0.406350110047372,0.337566656937003,0.417625260353697,0.172288212252576,0.0082188655142068,0.0302138670209876,0.0151327860978553,0.00265283410591716,0.00379319516600281,0.0588727052289525,0.0123308699089019,0.0172930071610435
"11",0.50783642254309,0.705463745391763,0.455399650689844,0.098885975023482,0.0792134578440851,0.0990947298036749,0.325317220683178,0.25898646661763,0.324007488779403,0.138185797409317,0.0229904928890263,0.0247088878273558,0.0150862893435309,0.00243981020896026,0.00366233602046425,0.0500283933515659,0.00958911021948794,0.0143506273089758
"12",0.605432516680549,0.751791291220652,0.547302179347521,0.0913767337038683,0.0763368915093971,0.0947803761797614,0.439541868025612,0.365249607269734,0.453509113485847,0.177359574197036,0.0295878339284191,0.047280162583092,0.024921123264472,0.00522886212540574,0.00634026662177448,0.126567382373056,0.0266023337733634,0.0325823750806522
