"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse"
"1",0.610224989097944,0.769282789839183,0.544353616072617,0.0490173290327832,0.0653313619610235,0.0826351081309403,0.239526916736156,0.336817192060727,0.426027014451389
"2",0.451979769820565,0.746559630799194,0.489476442757127,0.0618767215802799,0.0644595192757769,0.0813563753763401,0.302737949022618,0.320815501536251,0.404911278625378
"3",0.510700736843305,0.708835151375593,0.474075094038507,0.0679248343097573,0.0686324194342093,0.0846120520156852,0.318691571090897,0.295990301202552,0.364905491718765
"4",0.682504942335001,0.682188398544413,0.388363421114879,0.0840266508580505,0.0731520659157059,0.0913527066631386,0.337857719111929,0.322550930507313,0.402803395498234
"5",0.621250026935989,0.632030560213403,0.269886541983199,0.100782281310689,0.0897974100353533,0.1119460361039,0.37985537287209,0.399521164726888,0.49806348215589
"6",0.499714787164024,0.68518439936727,0.327363267667287,0.111235685922834,0.102172631447875,0.129007595860541,0.35743556457523,0.392637716804381,0.495761410578397
"7",0.251158978603862,0.580065789940167,0.216596272434932,0.127419999431684,0.110007777008971,0.135920888486183,0.4453757443564,0.42964189272259,0.530847085338133
"8",0.542472222570832,0.677351611858172,0.362340802261845,0.118927989344049,0.09564422675383,0.120243819653629,0.582610195812288,0.530162199187934,0.666519350199802
"9",0.522509404712816,0.648643933312854,0.329557021588655,0.131361302152972,0.115992230240597,0.144094991400178,0.458350322816628,0.435332766113305,0.540805802761063
"10",0.421836271221386,0.661664344458552,0.342035625392594,0.0777345139372694,0.0825833475434202,0.103352310616566,0.314243228950478,0.353708950654195,0.442663544447038
"11",0.510416428409002,0.720034756908558,0.459371493627893,0.0799567838115309,0.0822085314602494,0.104301669315759,0.239430737159392,0.275262860377713,0.349238398108456
"12",0.600419254512117,0.759489940967639,0.544534196568907,0.0713797123602099,0.0780166917114706,0.0983210202786768,0.335463934920967,0.374856897927081,0.472415733789332
