Site,LAT_GAGE,LNG_GAGE,Max_Jan_Resid,Max_Feb_Resid,Max_Mar_Resid,Max_Apr_Resid,Max_May_Resid,Max_Jun_Resid,Max_Jul_Resid,Max_Aug_Resid,Max_Sep_Resid,Max_Oct_resid,Max_Nov_Resid,Max_Dec_Resid
sm102,39.98566144,-75.82744675,-0.038384079,-0.093844891,-0.620646373,-0.461813028,-0.423143936,-0.716225261,-0.704765081,-0.826473414,-0.455901317,-0.27034359,-0.585329929,-0.57640243
sm107,39.57005556,-79.10194444,1.024701425,1.869837928,1.800282494,1.21345599,-0.389966053,-1.314194251,-0.418435525,-1.162941503,-1.061770249,-0.295926451,-1.831710389,-1.289769111
sm117,39.96177343,-75.80133411,0.341281073,0.144738918,-0.415202998,-0.433092465,-0.547268778,-0.275426813,-0.456007697,-0.260149611,-0.00670989,0.177374302,0.136264162,0.006189709
sm121,38.97594346,-77.24581439,0.312128056,0.975498013,1.460602138,1.206639412,0.895260958,0.570278783,0.767350822,0.448193986,0.372380327,0.384524319,0.334703672,0.011680655
md1,40.15149064,-75.60130497,-0.651113284,-0.157762767,-0.606648592,-0.158626737,-0.174386627,0.189401793,0.448692428,-0.150508335,-0.11164247,-0.160126138,-0.585864061,-0.873879007
md5,38.594556,-75.291028,1.269964364,2.177677883,2.862811776,2.318873398,2.959292105,3.975197472,4.680419537,4.205964098,3.062854158,2.364325268,1.742890499,1.914169855
md13,41.89009153,-74.58987933,-0.306194026,-0.898808433,-1.445284929,-1.766261013,-2.071796638,-2.264302674,-2.548047788,-2.326287062,-2.464144675,-1.690751881,-0.538786446,-0.208371081
md24,38.96025,-76.92597222,0.88860928,1.34096083,1.981710452,2.251247447,2.477587575,2.57628878,2.858517632,2.28597259,2.35418338,1.849612046,1.020344759,0.585159241
md29,39.618889,-76.690306,-1.866522092,-3.896598423,-3.534329161,-3.796298105,-5.426213539,-7.116569665,-6.492452117,-6.089778873,-5.4382038,-4.199922578,0.108893137,0.349691333
md45,43.01480528,-71.64146139,-2.804342674,-3.051356564,-1.727187432,1.344877627,2.379934689,1.984689625,1.513819406,2.162911957,0.857816317,-0.760965033,-0.973771462,-2.091900824
md47,41.55232124,-72.44925287,0.447376195,1.181908381,1.531251893,2.054079489,0.219737911,-0.361974874,0.156519629,0.87295165,0.257912077,0.275144653,0.153778711,0.199978569
md51,39.50275,-79.12397222,-0.009741613,-0.28376633,-1.026285216,-3.586166645,-4.068750017,-4.423459742,-5.284283088,-4.277394281,-1.886096742,-0.123549399,0.531902782,0.060551053
md63,41.4758994,-77.82582513,1.494642279,1.660834166,1.241005981,0.059078367,-0.140545648,0.165718611,1.760326826,1.581389639,0.748002978,-0.108949092,-1.576622614,0.039595077
md74,41.638064,-74.616883,0.047807708,-0.206910343,-0.086011492,-0.26272327,0.744849564,0.799108837,0.781662521,-0.002387115,-0.420682929,-0.532550905,0.039768317,0.162796003
md84,42.01425877,-74.27070269,0.948300081,0.748112681,0.553071115,0.049817667,-0.085474009,-1.478772516,-1.600310157,-0.177361095,0.76826686,0.87599632,0.34569333,0.921916742
md87,41.46148109,-74.7587746,-0.76555186,-1.365228886,-1.783209746,-1.42476013,-3.408039091,-3.326332288,-1.857182392,-0.587988656,1.325428766,1.456209327,1.136832452,0.700529967
md101,41.94647708,-74.97960864,0.105073999,-0.461145437,-0.51884324,0.068009265,1.18240665,1.777936981,2.818383378,1.342901482,0.818106283,0.204901009,-0.463003847,-0.166004439
md107,45.0403236,-71.4439706,-2.517007083,-2.760343886,-4.494141815,-5.885406177,-5.796205472,-4.617678427,-5.199397544,-4.178109171,-1.736576431,-1.04541986,-2.51270611,-2.868455535
md113,39.44511111,-79.11080556,1.0791051,0.283141354,0.256475212,-0.507641115,-2.918701686,-4.056562597,-6.168136907,-4.826810276,-2.810192057,-0.70409755,2.419261814,3.301720372
md118,41.47620023,-75.17211857,-0.663508024,-0.509382401,-0.365306063,1.526803631,1.748233305,2.488613847,2.955242112,1.774448208,1.511219609,0.884848513,-0.261311477,-0.869261206
md144,42.07480591,-75.39600945,0.43439236,-0.073005342,-1.604529215,-3.158609574,-4.508084943,-7.867222999,-11.16817177,-6.528389492,-5.228158012,-1.147983818,0.951826104,1.427195979
md145,42.02480929,-75.11988987,1.083739629,0.314392626,-0.035148376,-1.989856583,-1.254760805,-0.926462797,-1.10500611,-1.208107815,-3.529033393,-3.37629524,-1.306472974,0.857180235
md149,40.555,-74.5836111,0.076507035,0.05236937,-1.130249812,0.482514945,1.625612798,4.17476317,4.211345179,3.262311495,2.506326862,0.359903082,-1.937910165,-0.70787726
lg3,41.475923,-75.036281,0.145057163,-0.288665086,0.23183083,1.997844619,1.619206067,0.830709828,-0.458812829,0.176296856,1.660520212,1.740562084,0.58266595,-0.164945497
lg4,42.00314017,-75.38350814,0.475732788,-0.110716358,-0.470620268,-3.65640317,-3.827922145,-5.486414535,-5.974829145,-4.301590242,-3.757538125,-1.068451939,0.45673367,0.592536434
lg11,39.5823158,-78.30973117,-1.336600395,0.286385562,1.198581341,1.729270732,3.053327567,3.971625136,4.228432796,3.520987946,3.159784328,2.061877951,-0.221340118,-1.419316658
lg22,41.97314277,-75.17405814,0.989051196,0.44860955,0.423204532,-0.295950982,1.559445354,2.942886669,3.832917086,1.918122557,0.340306672,-0.815127011,-0.604398391,0.517704553
lg71,39.44703879,-78.65418167,-0.010393987,1.564364036,2.252112726,1.868509286,3.626179832,4.877709452,5.587108901,5.05318386,3.883674819,3.141923884,0.53389727,-0.730730132
lg76,41.86731,-75.213783,0.193998738,-0.108355675,0.153110288,-0.957885301,1.100294813,1.844115037,1.906619951,0.959807544,0.651121225,0.108673822,-0.21114203,0.030978781
lg91,41.75675495,-75.05738968,-0.360901725,-0.029014466,0.044224161,0.035181409,2.108488608,3.541280799,4.306501012,2.783617018,1.790531729,0.391842898,-0.39134182,-0.207797584
lg95,41.5089782,-74.98572346,-0.499125044,0.371172624,0.584222533,0.897412163,2.590086435,4.348001291,5.509066615,3.328428592,2.652569023,1.513845224,0.344073982,0.072020663
lg165,40.95814218,-76.61912225,-0.814300779,-0.1443429,0.732858934,2.227951792,2.86051846,3.757168885,3.286710508,3.468201856,3.975098417,2.608487171,-0.367737102,-0.628299693
