Site,LAT_GAGE,LNG_GAGE,Max_Jan_Resid,Max_Feb_Resid,Max_Mar_Resid,Max_Apr_Resid,Max_May_Resid,Max_Jun_Resid,Max_Jul_Resid,Max_Aug_Resid,Max_Sep_Resid,Max_Oct_resid,Max_Nov_Resid,Max_Dec_Resid
sm73,47.69676817,-121.7873379,0.220019713,-0.213219091,0.27379292,0.550820413,0.71309601,0.151321092,0.005822027,-0.422145947,0.348510237,0.549050527,0.370354011,0.342029938
sm79,45.403452,-122.754819,0.817520513,1.027514184,1.90875889,2.879120183,3.627617746,3.711157337,3.2062116,2.858811245,1.748755739,0.193926647,0.95099977,0.586799173
sm81,45.680669,-123.07122,0.523737777,0.358727189,-0.091055946,-0.59672144,-1.184558095,-1.111793024,-0.577725524,-0.87558029,-0.835864076,-1.005886708,-0.50820128,0.290829972
sm91,47.37010733,-121.6251009,-0.296314429,-0.462482263,-0.60641509,-1.011833126,-1.35874892,-0.903196297,-1.962579077,-2.434034639,-1.751125506,-0.338270842,0.012529874,-0.336015702
sm106,45.4981743,-122.0123049,-0.689399084,-0.471114108,-1.102078926,-0.534844671,0.958993721,1.251349921,0.906732745,0.919520954,0.286504298,-0.40414959,-0.268682909,-0.349368496
sm114,45.452897,-122.64315,0.697225567,0.833147231,1.960054549,2.814486286,3.007729005,2.17955604,0.719352441,0.116325699,-0.02577194,-0.318088593,1.030054326,0.692350694
md10,44.910407,-120.440863,2.294802738,2.048355281,1.13560701,1.103580843,0.296303763,-1.09334483,-2.421307859,-3.066763065,-2.988358198,-1.038202912,0.604576844,1.758210639
md15,45.34068289,-119.5158544,-0.613481749,0.315989605,-0.312376015,0.299921784,3.325483773,4.233183698,3.694150208,3.021266928,2.700970025,1.101762634,0.005586629,-1.28921012
md18,43.50076,-110.8716,1.389758486,0.957561272,-0.151693038,-0.583220821,0.045844098,-1.812345279,-1.944884326,-1.707740747,-0.906541446,-0.000427917,0.166010515,1.318597029
md27,47.95926837,-121.7973447,0.459400943,0.245722265,0.016074597,-0.189328409,0.26508201,-0.306850768,-0.859712951,-0.970387036,0.422070316,0.903885003,0.631817386,0.806521012
md38,47.90732356,-121.8153994,-0.238672819,-0.57436804,-0.432296229,-0.493568676,-0.949789438,-1.070280055,-1.331891141,-0.764988029,1.128728814,2.006251908,0.51509528,0.489601197
md41,45.3504062,-119.5500218,-2.673980715,-2.276874891,-2.097254456,-2.736653169,-3.056843489,-3.147261007,-2.609707338,0.193824403,1.845121921,1.793209454,-0.595561346,-1.740993823
md43,44.54012357,-122.4359155,-0.0717342,-0.174426378,-0.592252861,-0.559071847,0.557618129,1.610748445,2.800978758,2.609895818,1.919760493,-0.188725115,-0.238581001,0.075868979
md48,48.90595739,-121.8443104,-0.179363373,-0.691144867,-0.328786277,-0.56980497,-1.677813778,-2.49215123,-2.535562873,-2.681150998,-2.509153283,-2.022077712,-0.444972736,-0.257198066
md49,44.75262179,-122.1289648,0.199425012,0.324385675,-0.085680778,-0.389849278,-0.144530201,-0.247225419,-0.13140097,-0.032217452,-0.239968626,-0.526508399,-0.210984157,-0.157249526
md50,43.72067785,-123.0497994,0.451119929,0.639077083,0.459632929,-0.445099125,-2.812816245,-3.743901007,-2.850868799,-0.315239779,1.986017686,3.240900261,0.992693507,0.208288771
md58,43.458333,-110.796111,-1.600211366,-1.376142253,-0.865308493,-0.117475718,1.224404512,1.988828935,2.471471216,2.403867519,0.336846033,-1.522156851,-1.504525898,-2.121363092
md61,47.379546,-121.983448,0.879190936,1.027914751,1.364545759,0.9654213,1.001285589,0.450497316,-0.193896095,-0.472127367,-0.864095256,0.250807673,0.300463138,0.657347121
md69,46.18030056,-112.7859489,-1.414965832,-0.532212887,-0.66181686,0.41716081,0.267565283,-1.227933933,-0.324737152,-0.264583798,-0.959721187,-1.672980736,-0.967774717,-1.49704315
md70,44.04706704,-122.2178245,-0.235880152,-0.169818519,-0.288351355,-0.426121872,0.091222726,-0.421269798,-1.848809923,-2.595718212,-2.177473959,-1.593862182,-0.951705706,-0.640905624
md75,47.48259993,-122.2034547,0.842918681,0.506334357,1.281234504,0.831740066,0.268285717,1.720980456,1.99303081,2.035758429,0.426701269,0.074294209,0.280059515,0.5360752
md76,44.39179225,-122.4975817,-0.083366794,-0.113274741,-0.742385078,-1.166374593,-0.116617485,0.642969802,1.804687567,1.866515926,1.106272861,-0.56133133,0.101432385,-0.119395437
md77,43.2526179,-123.0261716,0.111257844,0.156710501,-0.149978027,0.483740142,1.769051801,2.450550389,3.387178124,3.095313441,1.178652489,-0.913656169,-0.459295152,-0.016488523
md83,43.94429299,-122.774794,-0.030509943,0.095716727,-0.345772471,-0.668314288,-1.599657842,-1.053837918,-1.51750195,-3.26210038,-2.245697115,2.723161485,1.600607999,-0.040365197
md91,44.13595817,-122.248391,-0.451177577,-0.464408555,0.174787765,0.899874712,0.246521573,0.758351593,1.515029925,0.878208447,-2.053994538,-1.072440772,-0.11603661,-0.048242994
md92,43.7359565,-122.8734019,0.190181865,0.271308899,-0.049215133,0.310381651,1.654963633,2.510806625,3.985900523,3.876933298,2.317136446,-0.188618346,-0.398005291,0.180959314
md95,42.0637361,-123.1114358,-0.457174833,-0.517882589,0.810759662,1.519822157,-0.258640746,-1.032433978,-2.737092806,-3.123932517,-1.967023239,0.131342549,0.867698711,0.461720966
md100,45.61986694,-117.7265892,-1.171485977,-0.302310334,0.562387238,0.42427804,-0.945898101,-0.360407795,4.188911308,4.939969954,3.361391996,0.816791056,-0.721298554,-2.177340221
md108,44.12345657,-123.2998173,0.504643783,1.141857365,1.447061374,2.738164856,2.572030279,2.715934031,3.518929248,3.760687144,2.945800324,2.618866894,1.368156292,-0.372290799
md110,42.5625,-114.494722,1.46754775,1.648078482,1.417292508,0.962811943,1.463512381,0.796545182,0.422988823,-0.058006764,0.566269802,1.304374542,2.05734099,3.016631071
md114,43.79290124,-122.9914655,0.22525487,0.41028803,-0.082606099,-0.920632016,-2.766454274,-3.796883211,-3.279700317,-1.910573765,1.502711175,3.295378938,0.325143213,-0.285602925
md122,44.6262275,-121.4839433,0.761291351,0.874856121,0.2261573,-0.458062745,-1.544180126,-2.943460613,-4.630508429,-4.910323805,-4.187786891,-2.334078708,-0.410944211,0.228041425
md132,43.72206768,-122.438659,-0.224958373,-0.172011043,-0.103499335,-0.932194931,-2.290620529,-2.86666189,-3.066495933,-1.082254254,1.657139404,2.919848354,1.829481815,0.810784578
md143,44.75262194,-122.298412,0.094116724,0.158554075,-0.04005537,-0.439991526,-1.018332516,-0.159295672,-0.426469106,-0.760048435,-1.211750306,1.122383736,2.360701137,1.732054155
md146,43.29595427,-122.5367127,0.420904138,0.287514205,-0.261911212,-0.085823892,0.443033127,0.595572133,-0.267485594,-0.391260676,-0.784149939,-1.025128659,-0.491510111,-0.201097567
md148,42.2415113,-123.1400485,0.138801344,-0.145636889,1.130246855,1.78482059,1.136420864,0.859096949,0.286389022,-0.470765062,-0.874179271,-0.164482422,0.098581874,-0.004658054
md154,44.41234682,-122.6886956,-0.187692078,-0.013108034,-0.210389523,-0.70201674,-2.923778678,-4.706215972,-5.255618066,-5.750555087,-4.256923979,-0.753618236,0.802137417,0.934707669
lg2,48.841782,-122.294326,-0.451904112,-0.289847563,-0.212438444,-0.261107621,0.49540149,-0.191088891,0.183324903,0.211327442,-0.057756884,-0.585646725,-0.745156046,-0.943395923
lg12,45.29984346,-122.3539746,-0.195827714,0.255035641,0.124270468,0.276492844,1.703643678,2.365421241,2.851964007,3.042562122,1.981396047,0.906557972,0.153760046,-0.395486259
lg13,42.35400581,-123.4067276,0.444283143,0.299894384,1.478444142,2.817254114,2.568240471,2.453917084,2.827741262,2.039073069,1.36487246,0.893565502,0.60396033,0.376505813
lg18,48.84483249,-122.5893389,-0.582747538,-0.799991917,-0.194346344,-0.353624698,-0.934045936,0.303357958,0.995518883,0.639437126,0.822425371,-0.828019226,-0.807102281,-0.925807509
lg30,43.80123517,-122.5608879,-0.024777559,0.081203436,0.124310933,0.081185487,-0.000174816,-0.142079818,-0.234316588,0.145113854,0.592111909,1.466364479,0.330228146,-0.112712155
lg33,42.65540354,-122.7150408,-0.412076052,-0.355341964,0.124692847,0.195817886,-0.550603224,-2.058325164,-2.745241869,-1.872598515,-0.715208069,-1.930604267,-1.531349184,-0.119262914
lg40,43.9456815,-122.8372967,-0.086948473,0.049331295,0.788118603,0.664027671,-0.648580995,-0.374149275,0.859365495,0.859126313,1.937193501,3.887020307,2.625929993,1.530267321
lg51,44.071237,-122.964527,0.374131431,0.500597662,0.766343424,0.892129943,0.460971463,0.879682239,0.69120292,0.413371503,-0.655583854,-0.46722332,-0.220048371,-0.141725003
lg55,42.52484711,-122.8428203,0.085719223,-0.162042953,0.317649675,0.55904133,-0.939650228,-1.942940797,-2.20278663,-1.161913517,-0.415952047,-2.31644374,-1.900929897,-0.27994754
lg57,46.84046563,-115.6207033,-1.587583833,-1.0147734,-0.449047316,-0.514910494,-0.43438531,1.388695955,3.731907119,4.64880528,3.217160553,0.276452698,-0.859791598,-1.476701882
lg63,43.27205997,-123.4122993,0.310143854,0.229983632,0.733808527,1.383452803,2.999726818,3.815977937,4.397291822,4.257110966,3.005049056,0.192814809,-0.252292102,-0.379150295
lg83,48.3566308,-114.037618,0.114655414,-0.755556775,-2.50101899,-3.345063602,-2.21900377,-0.837656736,0.433106348,0.997189867,-0.146120359,0.810853188,0.841283793,0.743177876
lg96,42.43734597,-122.9872678,-0.104021183,-0.0641539,0.942139423,0.897170142,-0.937173927,-1.605382865,-1.549008357,-0.959375003,-0.202930752,-1.192017614,-1.193691747,-0.456690481
lg102,46.89965,-113.7564872,-2.072719167,-2.473821215,-1.133280381,-0.405963303,0.609449697,2.380625154,2.53941874,2.740012051,0.896135608,-0.670721887,-1.247246942,-1.980855718
lg107,42.43039607,-123.3178365,0.138131657,0.358005798,1.400031293,1.921047412,0.547452963,-0.469791493,-0.171432111,0.256436335,0.21425259,-0.60492728,-1.020366739,-0.227211873
lg112,44.49872933,-121.3211558,1.3470901,1.809464619,0.98755751,1.187489934,2.126906941,0.899901451,-0.425576667,-0.040415422,-0.358137792,0.683261153,1.472386427,0.719480292
lg124,44.27040126,-123.1737036,0.178598383,0.526374369,0.788669676,0.608847554,0.136362693,0.689809237,1.232018983,0.840862007,0.588718101,1.204627091,0.437342535,0.359516577
lg134,44.49234074,-121.298377,4.497498773,4.033130098,2.487553133,0.648732629,-0.196319797,-2.389001951,-3.556544645,-3.594586958,-2.078214243,0.257683415,1.95069081,3.422473446
lg138,44.63873283,-123.1067616,0.090875001,0.411704421,0.971946969,0.882893476,0.820785422,1.720475863,2.262240163,1.666199582,1.073895118,1.092624035,0.446943782,0.159778148
lg144,46.47833333,-116.2575,-1.150717993,-0.321349373,0.449852339,0.363361724,0.201361852,2.765989513,6.938237501,7.917473811,6.774400575,2.946470692,-0.280162825,-1.21283455
lg156,46.50027778,-116.3925,0.425793807,-0.0513083,-0.028703937,0.147803965,-0.172748209,0.189821499,-1.60096571,-4.640667555,-1.893969039,0.851109498,0.65950533,0.749721335
lg157,44.72595225,-121.2469939,0.540007892,0.359049999,-0.319085081,-0.46338498,0.40384794,-1.181552479,-2.522945297,-2.577688182,-1.505252656,0.982472215,1.256149212,1.193968794
lg161,45.62206783,-120.9025647,0.25478504,0.671416799,1.125091709,1.862731381,2.973798315,3.40989239,2.684970565,2.899198794,2.582051745,1.521691523,1.035558021,0.061266239
lg164,45.51845163,-122.6678735,-0.201201669,-0.151108211,0.346212365,0.518540465,1.272751263,2.813695659,3.860486367,3.996190954,2.78662765,1.767660854,0.227051846,0.119261855
