"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse","test_R2_sd","train_R2_sd","oob_R2_sd","test_rmse_sd","train_rmse_sd","oob_rmse_sd","test_nrmse_sd","train_nrmse_sd","oob_nrmse_sd"
"1",0.739715049969288,0.80485853268879,0.675348404097517,1.46390621116854,1.28446798684066,1.57494705450299,0.101726024373134,0.0892480305485949,0.109428300722486,0.195862947767293,0.0431346446233078,0.0676065901701868,0.430511113715047,0.0731738135358704,0.0787087761651144,0.0300647811796874,0.00530220264484892,0.00570393074327713
"2",0.756587890425904,0.809591432969572,0.692289151995686,1.65074838828772,1.45828826501394,1.76310128619004,0.101158070728176,0.0892426580210373,0.107894684124903,0.139078952356359,0.028536876686643,0.0485249522301767,0.536978484161003,0.0572487492255858,0.0745578205072226,0.0330923344841692,0.0034891286425432,0.00449820092076224
"3",0.743079045407063,0.775058374706907,0.662000388936497,1.58900276158747,1.46946535310863,1.7433165253332,0.0881820615817411,0.0814053016847904,0.0965783575493448,0.0831581645771076,0.0276240966376741,0.0315402656002793,0.512738311192033,0.0744298186885402,0.0845276871138729,0.0288568609771908,0.00410782733896343,0.00472172209736433
"4",0.651451057858378,0.694979483642217,0.558331128832191,1.76377668405186,1.63389950617056,1.90451435895146,0.0882224727623501,0.081564101022691,0.095074636066496,0.10978283997965,0.0382898736012761,0.0378191414260319,0.583172958482378,0.121507345365773,0.128357709816447,0.0299032623966683,0.00615270230752727,0.00654982853685178
"5",0.422557347347238,0.558202435898803,0.348333568916689,2.44716055057699,2.20073321649079,2.56944511093801,0.104956753517076,0.0939485025184377,0.109685680318617,0.128375193460005,0.041521537376039,0.0490003528072208,0.735337021403048,0.239645191409075,0.262149689891084,0.034420717978951,0.0106915439215954,0.011743339678426
"6",0.37645493019395,0.543913418875645,0.31174522328466,2.66667963419714,2.38122972460963,2.79460228737855,0.107602214223489,0.095650326398259,0.112250132894469,0.191252203283668,0.0444925326015701,0.0496207669855004,0.823089765112278,0.266511345026744,0.27564188249411,0.0359339957559705,0.0111093742502263,0.0115735971578746
"7",0.2480094230354,0.444401657201697,0.174741907896442,2.88050541265385,2.5994077749964,3.02107698161179,0.110654433364742,0.0992012903508096,0.115284214834177,0.205516247618915,0.0457371260355487,0.0419668868106013,0.961899914550334,0.318782488484027,0.320289831997939,0.0408655662968394,0.0127280764662162,0.0129092347597705
"8",0.256089039808628,0.450800069858671,0.192811256648878,2.69823686047485,2.4508039334046,2.84349139914718,0.104558397594885,0.0944238477266023,0.109547729117226,0.156536436691948,0.0392952526084118,0.0390990521219856,0.913923730611733,0.302641246047273,0.320496139733977,0.0386992042903228,0.0121394537151777,0.0129172353598293
"9",0.311914809129829,0.473118956829337,0.242581834632473,2.42470923276578,2.20938942840106,2.55686583107776,0.0979543483996748,0.0888746814727629,0.102848639867769,0.100127513535115,0.0226071149657582,0.0267973809872476,0.74504866838867,0.225481486636195,0.241896165894893,0.032494397421864,0.00948420196571704,0.010212043625387
"10",0.312904626967753,0.456575666575058,0.238030447723105,2.10686097064168,1.94980879141416,2.23665714804462,0.0913549833566849,0.0843596731290909,0.0967699115383458,0.115311134480044,0.0268766185233739,0.0365711105562806,0.640056279956721,0.160667276612613,0.180916316504545,0.0288821277263442,0.00719849746195871,0.00811135759375525
"11",0.704237619935262,0.752496881934229,0.614928383242876,1.44585741535529,1.31510168119594,1.57839489240331,0.0809713386742578,0.0736066888138395,0.0883421951526824,0.155866919678152,0.0464559023277847,0.0686962520177462,0.348923653352405,0.0831618107540604,0.0926130247399653,0.0196838602738354,0.00477425694584055,0.00531247029053556
"12",0.749449841579127,0.784613027899658,0.654231830019192,1.50068351084626,1.395062366171,1.6831182864197,0.101691608847502,0.0942794257209548,0.113736282258951,0.183827407380661,0.0523365874337543,0.0741732394480008,0.613716018118186,0.146001389562979,0.146755398193896,0.0428717889480737,0.0103651291786704,0.0105245960916407
