"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse","test_R2_sd","train_R2_sd","oob_R2_sd","test_rmse_sd","train_rmse_sd","oob_rmse_sd","test_nrmse_sd","train_nrmse_sd","oob_nrmse_sd"
"1",0.592413040160235,0.730530426640492,0.587252039570729,0.101946339225168,0.0841296819796343,0.102101348598014,0.366185402815004,0.302081940417602,0.366607687619396,0.0955450571907569,0.0154411286808187,0.0263720403059131,0.0158496427958891,0.00326699852417816,0.00425211538450301,0.049421008481562,0.00923040316130955,0.0123386529683879
"2",0.616836665546868,0.752869073630824,0.611347827121234,0.0909791090637324,0.0745389680321553,0.0913823274602636,0.314856186974065,0.257927179062376,0.316204126363757,0.0842773155003998,0.0127276774897157,0.0181556370233606,0.0140348502755608,0.00280898438407317,0.00317532615077664,0.0455847932047053,0.00904531809904398,0.00985588549953813
"3",0.489946527782009,0.697402019284754,0.503497362019634,0.0996450221136378,0.0784143421203283,0.0973649719306038,0.299153280865481,0.235023221652849,0.291827756927762,0.0639980031768253,0.00862338021671415,0.0169356239457322,0.00773139444544079,0.00177703102605742,0.00206604510437911,0.0211396217647748,0.00412087682375774,0.00500579308775639
"4",0.567820393917751,0.739239902857111,0.558538589939825,0.0813957001811656,0.0652751230366558,0.0806375273671661,0.240832265027557,0.192613535117275,0.237958293438888,0.126199946135138,0.0126145374835033,0.0273597851656693,0.00638728583390527,0.000603373625752468,0.000619350727541172,0.0236106351588234,0.00358408871535432,0.00510845645375964
"5",0.643440314029044,0.773682111511726,0.62804596036129,0.0945783865179445,0.0765170904748492,0.0947709442091196,0.228059759665804,0.182332844281351,0.22580950932963,0.0673507858878598,0.0116163851463132,0.0143827861049733,0.015421082398033,0.00322861425025376,0.00330944868183634,0.0543504434839948,0.010447719564864,0.0113429363202772
"6",0.303639678238728,0.603187413978564,0.348690576754001,0.104193815529322,0.0812658657641815,0.0997704579108928,0.25591834121793,0.199088141964541,0.244434902136166,0.111358084986671,0.0184442267345235,0.0377545928041387,0.00887720087708988,0.00284984183509257,0.00291283384876835,0.023015989055881,0.00595990622493964,0.00625237072719162
"7",0.113051558886267,0.504061460297641,0.0891134077041698,0.126240766708714,0.100482381654668,0.124666062074367,0.333114923808188,0.264405469486519,0.328040130055066,0.109061428373803,0.0288101168771785,0.0353702749058178,0.0195742914825664,0.00367951465545599,0.00463830111158803,0.0574125721285926,0.0106091731033771,0.013288335580443
"8",0.435619284003593,0.661861739482721,0.436026731641559,0.105721193346529,0.0848557350560005,0.104745045353664,0.277550244190918,0.222197518381683,0.274287155356174,0.0983380417602942,0.0122805450694775,0.0265411152927232,0.0148011653763243,0.0026894855965694,0.00308226858120284,0.0428590939311823,0.0083689001697825,0.0101189962386034
"9",0.181427936668011,0.562527374150081,0.197826778119099,0.119331665706542,0.0932317990937228,0.115812342912681,0.277900819334923,0.215835506644118,0.268109108771766,0.118831665092431,0.0291946735757437,0.0394641934251449,0.00876639719701938,0.00211008523987071,0.00258807265519191,0.0363541233020532,0.00784395358721622,0.0096664837815001
"10",0.63919318952254,0.772187028428317,0.632466465864541,0.0992853572233193,0.0807317759951295,0.0992706342288941,0.21901738515058,0.177124647542564,0.217787755790289,0.0820122872202467,0.0157240907962768,0.0268191049824018,0.0115483962368806,0.00293524548084158,0.00359108758815516,0.0348180999381935,0.00797253390939711,0.00946129826946389
"11",0.412857863422009,0.651580796622416,0.434516063727874,0.0984480694768913,0.0780446899306059,0.0963391313964596,0.235636081045291,0.186352249320899,0.230036730866209,0.0801672672733835,0.00844745219363419,0.0159163988982802,0.0073542448869674,0.00172471991246382,0.00190795953425931,0.0230183204077378,0.00450281702808258,0.00517660043285677
"12",0.588493720760377,0.736230741638498,0.590295417159839,0.100141957440676,0.081251502990471,0.0991820035668105,0.333486084478312,0.269273182118565,0.328693551710059,0.100477320896086,0.0195326721033808,0.0290170761498405,0.0109752095295204,0.0027022540188841,0.00311867754415362,0.0447447971825047,0.0110400872721922,0.0129222774371512
