"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse"
"1",0.874408866336624,0.74163495025094,0.578204484836777,1.96380264237297,1.32371390248564,1.60083693781914,0.134886481016664,0.09225537606677,0.111569285056809
"2",0.830298103836644,0.771119095008022,0.632792588464278,2.40452238769079,1.42463338626863,1.70698038666045,0.146601256081311,0.0872713437299703,0.104567584545201
"3",0.735457532875586,0.771382287747479,0.656284623623009,2.24665415510695,1.36523348414231,1.61853604573111,0.124776983721104,0.0755766819801449,0.0895990212827732
"4",0.647125898409932,0.705995096907654,0.559035663236712,2.62669857187453,1.43756008689796,1.69300107107592,0.132817264130902,0.0715052888683735,0.0842111100225211
"5",0.38008560395481,0.614672202378631,0.416956325537909,3.69570099774736,1.77581053746875,2.10891097616537,0.163724953223724,0.0750124963025688,0.0890830826060662
"6",0.336828124830466,0.595317607193252,0.361655122591805,4.08409872477589,1.91183203086885,2.30872130134689,0.16979178068853,0.0760453398126711,0.0918320715726723
"7",0.237476017484524,0.490209533524221,0.203490425669024,4.56529698648906,2.03346480070228,2.44994388896843,0.182429450009553,0.0765914254432645,0.09227830973386
"8",0.255702054311058,0.497303985053555,0.234730819496138,4.30499032236739,1.9148256577116,2.27504836175418,0.172693021527632,0.0729262197184954,0.0866453173067294
"9",0.305244251134564,0.509950539962432,0.281434369852899,3.63398504652237,1.81803707948128,2.13957889423111,0.151461121319777,0.0723997067048181,0.0852044692390704
"10",0.421681090159044,0.449009869607159,0.220151341684601,3.02791751667371,1.689356828402,1.94682007801579,0.133630215882834,0.0726819624164854,0.0837589201778346
"11",0.874009833676972,0.686054645797066,0.519908410311872,1.49733190775133,1.41759407298513,1.67927843812537,0.0825544814749183,0.0796642491636501,0.0943700728292816
"12",0.858393811355374,0.713861613767833,0.549464592602586,1.98400058563256,1.47856181936224,1.75551837106158,0.129597612032455,0.100809910033726,0.119693100911807
