"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse","test_R2_sd","train_R2_sd","oob_R2_sd","test_rmse_sd","train_rmse_sd","oob_rmse_sd","test_nrmse_sd","train_nrmse_sd","oob_nrmse_sd"
"1",0.810145897618787,0.822970748685818,0.782286919313782,1.22388964053772,1.1648366895992,1.29211846803514,0.209377087284669,0.199003531307629,0.220806076511301,0.0891726147732064,0.0149478109873417,0.0190363902153606,0.251838859821519,0.0617496250582713,0.0625525392423312,0.0408824456839334,0.00850724313131281,0.00978010337522543
"2",0.838298489848717,0.846040154952193,0.809109141808855,1.45045137926846,1.38692570316662,1.54459725204498,0.212310652360108,0.202928772107352,0.22606626419617,0.115135386214636,0.0266538413949881,0.0257286862339849,0.411622314530089,0.111112494410095,0.0966870703785482,0.0579120421414325,0.0142710212129005,0.0126838942607628
"3",0.830288401675066,0.830312497429108,0.805918985263237,1.64011122719319,1.57274899007301,1.70043386893704,0.17833150344778,0.170245993517751,0.184059592300956,0.138876519574303,0.0270643235194201,0.0307409148943243,0.499550852853554,0.107140803230311,0.10643529272525,0.0565457769225125,0.0115742958417883,0.0113400638274005
"4",0.709403019950703,0.743535998731833,0.676224686384175,2.09431640927639,1.91212134914001,2.13187105815691,0.150931544938302,0.137113254647464,0.152883691708344,0.127162318711897,0.0280457239849358,0.0357451398745899,0.459011439494053,0.0768628783505194,0.087536245664166,0.0365021069926534,0.00558241028693987,0.00670413359597156
"5",0.38948140447406,0.556063663370566,0.309215576506197,2.70417773973766,2.28625010533209,2.74418453216293,0.142090185170513,0.119451861901063,0.143367796024485,0.261242575694631,0.0475404415036881,0.0737659382751458,0.599735815764669,0.131157786348344,0.13590228375322,0.03619553413386,0.00768341546670418,0.00803439539145436
"6",0.243737679882269,0.508945219068699,0.179174707428635,3.41637038992045,2.8464020023967,3.46090762102623,0.157651523848099,0.130454565079744,0.158617815529057,0.207823225377596,0.0181246421579764,0.0797607344744271,0.848766909954884,0.16099421393056,0.194629307419304,0.0446499504167826,0.0085227888471344,0.010306156634441
"7",0.244126080843048,0.512225855664341,0.172476293291612,3.93962680424993,3.33719164457026,4.01682541938438,0.165124248398754,0.13882676946494,0.167090673947344,0.224925117561606,0.0110782039824458,0.0809921077146935,1.13542333067405,0.189979154667183,0.214594790410675,0.052997269643135,0.00911493961156054,0.0102869909895954
"8",0.277582157049428,0.538054881033406,0.191859960771206,3.04102425470035,2.55667367575291,3.14034398453779,0.132257460537043,0.110705272458804,0.135974344060826,0.248562479136121,0.027404612717389,0.089023075567255,0.812110417520938,0.15455969584795,0.191564816561971,0.038314610222671,0.00732178753156377,0.00897948779467543
"9",0.289985204436181,0.578208235047323,0.244586941870613,2.72060220878281,2.22276666139785,2.73446891792222,0.127706094170043,0.104047377336836,0.128007133277236,0.254289650241578,0.0270574522768959,0.0841865515033244,0.555102093390585,0.0990795040567242,0.133971446771792,0.0267346745659243,0.00438873339397981,0.00616367463028863
"10",0.513499871288785,0.666451399725499,0.473001420664874,1.77039889329373,1.48884661688122,1.79897369751809,0.0945236006376266,0.0794022825850905,0.0959297142354251,0.257901997977823,0.042136018842993,0.0658829324557068,0.324845653718355,0.0943813582676297,0.100620798273017,0.0171598495683886,0.00523016033538601,0.00537238100337039
"11",0.762569143523916,0.806793815174494,0.712391622870355,1.04826364099692,0.92880464021805,1.10126522852604,0.0829046054698451,0.0736687303646573,0.0873482722299874,0.162488624585911,0.0198948327938746,0.0450645367872217,0.361022054299315,0.0598944855297476,0.0862670434914518,0.027748424128136,0.00459342349156947,0.00670697299755416
"12",0.767613380385663,0.817058915469555,0.720897430493837,1.20451591434484,1.08908575604902,1.30224690707145,0.170305157580052,0.154470095072472,0.184693689589571,0.136100024074452,0.0258799322256914,0.0620157744455696,0.420725056949526,0.101657247027286,0.167245841364741,0.0560956765381951,0.0142259187164743,0.023472669055883
