"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse","test_R2_sd","train_R2_sd","oob_R2_sd","test_rmse_sd","train_rmse_sd","oob_rmse_sd","test_nrmse_sd","train_nrmse_sd","oob_nrmse_sd"
"1",0.738954177568925,0.773426131757348,0.679298972473229,0.0717185758754184,0.0660032651532974,0.0771054589419704,0.314367525429534,0.287137043740665,0.335590847184409,0.167812535727712,0.0300775343566573,0.037348899087641,0.0189650315906354,0.00426741960813304,0.00453762411410374,0.088401824974107,0.0165283393426456,0.0203264572344741
"2",0.665196492425111,0.730779462847121,0.605168723330807,0.0828722006780252,0.0742105989374838,0.0877296572334671,0.349496753405187,0.310479263652463,0.367015416299087,0.15313233822585,0.0286677103770654,0.0357432875768935,0.0160077247803833,0.00459200785785553,0.00417725990768937,0.08273787380305,0.0216188961391791,0.0205798094496784
"3",0.627330046202346,0.686909325137082,0.547212587960324,0.088863266538656,0.0811504401215957,0.0951556684934075,0.285798761089105,0.256495815688464,0.300785105277903,0.183586959293416,0.0331454898512641,0.0395248565506307,0.0258018554469146,0.00501965433500773,0.00532680190559443,0.101034061375578,0.0194267046184872,0.0218162736530459
"4",0.390510915489444,0.578995734377958,0.286641531105341,0.0940713690606681,0.0816414291496514,0.0977940444375293,0.251092449669759,0.216069089901753,0.258786352782916,0.260872866570063,0.0568852687422474,0.077462298584695,0.020416246131849,0.00401946366528504,0.00407385217093999,0.0654547404073987,0.0136245617882583,0.014155862078156
"5",0.0827052044596815,0.488861228039295,0.0422852290401035,0.126734997964313,0.106939880198983,0.126452836206132,0.29829977899263,0.248706972447399,0.294069007367349,0.0839578253342378,0.0648661450951524,0.0458135797761583,0.0324825061257114,0.00705854738865327,0.00799031161758133,0.0933912197851848,0.02011612158597,0.022819908751209
"6",0.292359956097965,0.504438360565225,0.195184894946837,0.14037113606811,0.122752070887007,0.14520217971577,0.346763883760344,0.29925809395716,0.3539454403409,0.310844817102514,0.0397756207457788,0.0641891509819961,0.0331253675203178,0.00730574184480615,0.00792143083283095,0.103640156536941,0.0227858564288986,0.0248270190846136
"7",0.26482379646528,0.473181599297968,0.143923371300421,0.157300433860385,0.136202752314299,0.161697830969831,0.471184399160699,0.402670497034918,0.478010457592215,0.340688589358653,0.0389511693054985,0.056953435624629,0.0145416701522768,0.00281452454424881,0.00359220785253064,0.0742844054220351,0.0175788677903512,0.0201787022953749
"8",0.286973285108819,0.466991209419036,0.159061800967359,0.170958712714769,0.152829551961458,0.17975086043237,0.443781630980364,0.387805208922163,0.456070837665977,0.29819930740747,0.047991429093964,0.0834977280599484,0.0582942120880018,0.0122913610649247,0.0139747557951724,0.184959501195714,0.039355831024399,0.0446923809388035
"9",0.34093919494086,0.523814743304161,0.211690874669909,0.140393022550001,0.123609354562186,0.147174048957286,0.347742858282647,0.301142265174158,0.358519493227655,0.339278051884937,0.0413424086339593,0.0609994526974108,0.0384621752220134,0.00745329734417618,0.00817847286063317,0.119299015505069,0.0238020958602993,0.0265869048697328
"10",0.277912524454783,0.492344969414886,0.163220688609426,0.13395144197149,0.114438576172395,0.13501604384581,0.274404194294118,0.231219740828578,0.27276181048021,0.345954274044751,0.0233402828186766,0.0787943754831293,0.0391886649186672,0.00688725103408835,0.0077599551241505,0.0954903275029676,0.0173084894048663,0.0192540801708247
"11",0.396531660583787,0.547825668819721,0.268806544452605,0.0852705821737876,0.0755124906359093,0.0909168689733482,0.193035225357733,0.169432668410915,0.203982319764528,0.200393207346047,0.0445906832840439,0.0525677421140789,0.0266445334404455,0.00535946082024808,0.00615384643409863,0.0687317556999065,0.0135116685023345,0.0154787724184101
"12",0.735927139260057,0.772607238328595,0.659716081614033,0.0760338596498294,0.0686435964273712,0.0818406025031623,0.274758607268077,0.243538109865175,0.290450697509073,0.154475559930728,0.0260036027204611,0.0447466807268841,0.0220144645724933,0.00477266367053463,0.00659589582722176,0.101688838898001,0.0197475483967178,0.0274069513828155
