"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse"
"1",0.842015541889917,0.793277935498497,0.624026267062956,0.84420830693446,0.971193330305814,1.23691644496427,0.145678741489985,0.158188369273986,0.201469459531257
"2",0.79124406289107,0.806118265793356,0.627032059289045,0.96265474585581,0.946901025229663,1.22711253929194,0.158168781409868,0.146634359772715,0.190027106079543
"3",0.755175066305729,0.835265946814609,0.700156532289867,1.39933103796183,1.05099258876181,1.31127928829921,0.201415046845891,0.141830579741461,0.176956054353869
"4",0.744003192883615,0.846276550154478,0.719977205894027,1.9228194524585,1.30598621964155,1.63043547620896,0.203016439483542,0.135289242408175,0.168899470035959
"5",0.666593934874663,0.787810273010178,0.634611064422307,2.32359283860612,1.62942397239932,2.01986170922368,0.182337915663334,0.129515475503162,0.160549589396015
"6",0.606362910064061,0.694648091486392,0.489095504650135,2.73930160375378,2.06116622218068,2.53882575975025,0.176047660909626,0.13846067003781,0.170547873345393
"7",0.601359666780566,0.610731428525807,0.327548090903792,3.22348766199319,2.55835116230815,3.13970070026184,0.183009731714893,0.153308425598831,0.188145622188324
"8",0.568369316572025,0.589959572513072,0.30311470050491,3.06681850666522,2.63354581418553,3.22735656289932,0.172705533248781,0.154431363609132,0.189252479367086
"9",0.532962959936364,0.647751139227665,0.423648147758391,2.5238395572491,2.05907991335226,2.50046322474024,0.154813038322288,0.130964082390037,0.159037475745661
"10",0.583502307089106,0.700545632178426,0.496283787355793,2.02598369156774,1.56110464161204,1.90568203385759,0.16501597976524,0.127615308984097,0.155783408167341
"11",0.727049504006722,0.783852453035115,0.61756743340646,1.21470086853553,1.05947731824983,1.33644644430834,0.130753591876806,0.110642770439007,0.139567062545426
"12",0.816837703694044,0.78733704934418,0.622532664626428,1.1006506358868,1.01640470939993,1.28038690565448,0.172617233622709,0.14796103608561,0.186389704218245
