"","test_R2","train_R2","oob_R2","test_rmse","train_rmse","oob_rmse","test_nrmse","train_nrmse","oob_nrmse","test_R2_sd","train_R2_sd","oob_R2_sd","test_rmse_sd","train_rmse_sd","oob_rmse_sd","test_nrmse_sd","train_nrmse_sd","oob_nrmse_sd"
"1",0.654207874968523,0.797502813235092,0.647560304358764,1.19459277365316,0.940783006807114,1.18153625717079,0.195998493779769,0.155051526287644,0.194713795243089,0.203278192407122,0.00779170067152662,0.0244881918381546,0.280296768113906,0.0325354449809293,0.0520689405078558,0.0341754380702009,0.00365182361368021,0.00643300078994439
"2",0.634465273850662,0.799188569773904,0.644433009051679,1.22113841923791,0.942896194153906,1.18998368487372,0.1906093669712,0.147815991180453,0.186532210125713,0.219396404056955,0.0110242359998552,0.0189144930710899,0.267041972642437,0.0277225379742753,0.0409437527773011,0.0307486798093375,0.00410240655434127,0.00537983198502003
"3",0.685879473698078,0.840409372589471,0.695458676092151,1.3410993723853,1.03716316102868,1.31753555028761,0.183679813926365,0.141868931045988,0.180217761656822,0.115710472714977,0.0174945834001484,0.0329121107893044,0.130770691359893,0.0285369852843128,0.0343788317430296,0.0162677806982366,0.00536244837972684,0.00654170835652674
"4",0.722756326941063,0.853259420690529,0.714326446285677,1.65607345465089,1.30888405728401,1.67333728544775,0.173142993085492,0.136209813460152,0.174132167988299,0.064224977997643,0.0157899136879422,0.025712110157667,0.222984493797176,0.041820459278601,0.0511448506763721,0.0272256065715855,0.00633148580029146,0.00780385347403698
"5",0.667506128179746,0.797426654030859,0.651147941334982,1.97286760695826,1.64698292164017,2.04363891297251,0.156407713954075,0.130589136826687,0.162030956228063,0.153079331776891,0.0221980938808395,0.0346945499448313,0.566123082018763,0.103176593121171,0.120649318218207,0.0440029174206433,0.0081558664320586,0.00935643558943242
"6",0.583892272085757,0.717047834900488,0.520109135787571,2.41594119991043,2.05811582557703,2.54712278826312,0.161003892212801,0.136978807706865,0.169523007203498,0.100146555857628,0.017023129851763,0.0238893019890713,0.549686565535435,0.0948655419992174,0.106178368219417,0.0363713694260008,0.00608276248676071,0.00670026661622137
"7",0.422271406343647,0.622951747449068,0.355982633814948,3.09528079978206,2.58565774056178,3.17951117155474,0.183783592412932,0.153199459961932,0.188385596873379,0.143097550782342,0.0130354880709381,0.0333781422869093,0.334028630074818,0.0741898258691409,0.0945949562977976,0.0200315811266928,0.00460758921515918,0.00587696295154959
"8",0.390849863163143,0.610293844999758,0.329105168644349,3.16745284699445,2.61054074037925,3.22196655982243,0.184916787733366,0.151819427754382,0.187375395433315,0.153667643035544,0.0171072733250361,0.0326378693970853,0.202575106123012,0.0599718547414531,0.0819047073659163,0.0182276456167403,0.00463912869109724,0.00599210599062374
"9",0.474325410680555,0.663370922106123,0.437688064035323,2.52487182688064,2.03438685244804,2.4959680430238,0.160266667642506,0.128453982528191,0.157588213800644,0.175732496674562,0.02556785503671,0.0446809427738237,0.326574698898329,0.0771648662398019,0.0976210390739198,0.0260077589261064,0.00581575085861509,0.00701834253352655
"10",0.522830578230313,0.71149436728631,0.510119894185468,1.94066295832992,1.56594101885233,1.92672564628272,0.158314439323294,0.127920470395007,0.15738487754417,0.124638965463873,0.00979058877518735,0.00828290916803496,0.335382576673341,0.056299460294187,0.0859891240953445,0.0236353479200669,0.00450572018313453,0.00671550862380919
"11",0.606297109947877,0.779170238619347,0.624818564596894,1.35050686262798,1.06991806874304,1.3298788452144,0.141627871627348,0.112444245493982,0.139754565109656,0.161057362263398,0.0045875777389088,0.0119534937594885,0.189960600590599,0.0289753954527543,0.0271535706976616,0.0149619770439749,0.00318827158966223,0.0023992249583958
"12",0.635418460327426,0.793076351652491,0.636885703083239,1.29312726935634,1.00316813857942,1.26309359366155,0.190853358991517,0.148305713407687,0.186720902223596,0.192464108255685,0.023239029429358,0.0376013543019092,0.203681590531527,0.0367186582659687,0.0423864116588218,0.0226518314541078,0.00623910607755468,0.0069596942586183
